commence_time,commence_ny,bookmaker_id,bookmaker,last_update_api,last_update_markets,market,home_team,home_abbr,away_team,away_abbr,name,price,point
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Cleveland Browns,Cleveland Browns,Tennessee Titans,Tennessee Titans,Under,1.91,41.5
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Cleveland Browns,Cleveland Browns,Tennessee Titans,Tennessee Titans,Cleveland Browns,1.87,-1
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Cleveland Browns,Cleveland Browns,Tennessee Titans,Tennessee Titans,Tennessee Titans,1.95,1
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Jacksonville Jaguars,1.91,-3
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Over,1.91,46.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Under,1.91,46.5
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,Indianapolis Colts,Indianapolis Colts,Jacksonville Jaguars,1.91,-3
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Jets,New York Jets,Miami Dolphins,Miami Dolphins,Miami Dolphins,1.91,-1.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Jets,New York Jets,Miami Dolphins,Miami Dolphins,New York Jets,1.91,1.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Jets,New York Jets,Miami Dolphins,Miami Dolphins,Over,1.91,43.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Jets,New York Jets,Miami Dolphins,Miami Dolphins,Under,1.91,43.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Minnesota Vikings,1.87,1.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Washington Commanders,1.95,-1.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Over,1.91,47.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Under,1.91,47.5
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Minnesota Vikings,1.95,1
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Minnesota Vikings,Minnesota Vikings,Washington Commanders,Washington Commanders,Washington Commanders,1.87,-1
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,New Orleans Saints,1.89,9.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,1.93,-9.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,Over,1.91,45.5
2025-12-07T18:00:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,Under,1.91,45.5
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,New Orleans Saints,1.91,9.5
2025-12-07T18:00:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,Tampa Bay Buccaneers,1.91,-9.5
2025-12-07T21:05:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Las Vegas Raiders,Las Vegas Raiders,Denver Broncos,Denver Broncos,Denver Broncos,1.91,-3.5
2025-12-07T21:05:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Las Vegas Raiders,Las Vegas Raiders,Denver Broncos,Denver Broncos,Las Vegas Raiders,1.91,3.5
2025-12-07T21:05:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Las Vegas Raiders,Las Vegas Raiders,Denver Broncos,Denver Broncos,Over,1.91,43.5
2025-12-07T21:05:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Las Vegas Raiders,Las Vegas Raiders,Denver Broncos,Denver Broncos,Under,1.91,43.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Arizona Cardinals,1.87,1.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Los Angeles Rams,1.95,-1.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Over,1.91,47.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Under,1.91,47.5
2025-12-07T21:25:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Arizona Cardinals,1.95,1
2025-12-07T21:25:00Z,2025-12-07,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Arizona Cardinals,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,Los Angeles Rams,1.87,-1
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Buffalo Bills,Buffalo Bills,Cincinnati Bengals,Cincinnati Bengals,Buffalo Bills,1.91,-5.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Buffalo Bills,Buffalo Bills,Cincinnati Bengals,Cincinnati Bengals,Cincinnati Bengals,1.91,5.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Buffalo Bills,Buffalo Bills,Cincinnati Bengals,Cincinnati Bengals,Over,1.91,49.5
2025-12-07T21:25:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Buffalo Bills,Buffalo Bills,Cincinnati Bengals,Cincinnati Bengals,Under,1.91,49.5
2025-12-08T01:20:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Houston Texans,Houston Texans,Houston Texans,1.91,6.5
2025-12-08T01:20:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Houston Texans,Houston Texans,Kansas City Chiefs,1.91,-6.5
2025-12-08T01:20:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Houston Texans,Houston Texans,Over,1.95,45.5
2025-12-08T01:20:00Z,2025-12-07,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Houston Texans,Houston Texans,Under,1.87,45.5
2025-12-09T01:15:00Z,2025-12-08,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Los Angeles Chargers,1.91,2.5
2025-12-09T01:15:00Z,2025-12-08,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Philadelphia Eagles,1.91,-2.5
2025-12-09T01:15:00Z,2025-12-08,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Over,1.91,45.5
2025-12-09T01:15:00Z,2025-12-08,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Under,1.91,45.5
2025-12-09T01:15:00Z,2025-12-08,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Los Angeles Chargers,1.91,2.5
2025-12-09T01:15:00Z,2025-12-08,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Los Angeles Chargers,Los Angeles Chargers,Philadelphia Eagles,Philadelphia Eagles,Philadelphia Eagles,1.91,-2.5
2025-12-12T01:15:00Z,2025-12-11,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Atlanta Falcons,Atlanta Falcons,Atlanta Falcons,1.93,5.5
2025-12-12T01:15:00Z,2025-12-11,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Atlanta Falcons,Atlanta Falcons,Tampa Bay Buccaneers,1.89,-5.5
2025-12-12T01:15:00Z,2025-12-11,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Atlanta Falcons,Atlanta Falcons,Over,1.91,47.5
2025-12-12T01:15:00Z,2025-12-11,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Tampa Bay Buccaneers,Tampa Bay Buccaneers,Atlanta Falcons,Atlanta Falcons,Under,1.91,47.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,Arizona Cardinals,Arizona Cardinals,Arizona Cardinals,1.87,2.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Houston Texans,Houston Texans,Arizona Cardinals,Arizona Cardinals,Houston Texans,1.95,-2.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,Arizona Cardinals,Arizona Cardinals,Over,1.91,45.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Houston Texans,Houston Texans,Arizona Cardinals,Arizona Cardinals,Under,1.91,45.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Baltimore Ravens,1.91,-2.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Cincinnati Bengals,1.91,2.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Over,1.91,49.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Under,1.91,49.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Baltimore Ravens,1.91,-2.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Cincinnati Bengals,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,Cincinnati Bengals,1.91,2.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Buffalo Bills,Buffalo Bills,Buffalo Bills,1.91,-4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New England Patriots,New England Patriots,Buffalo Bills,Buffalo Bills,New England Patriots,1.91,4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Buffalo Bills,Buffalo Bills,Over,1.91,46.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New England Patriots,New England Patriots,Buffalo Bills,Buffalo Bills,Under,1.91,46.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Chicago Bears,Chicago Bears,Cleveland Browns,Cleveland Browns,Chicago Bears,1.91,-7
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Chicago Bears,Chicago Bears,Cleveland Browns,Cleveland Browns,Cleveland Browns,1.91,7
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Chicago Bears,Chicago Bears,Cleveland Browns,Cleveland Browns,Over,1.91,42.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Chicago Bears,Chicago Bears,Cleveland Browns,Cleveland Browns,Under,1.91,42.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,New York Jets,New York Jets,Jacksonville Jaguars,1.91,-4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Jacksonville Jaguars,Jacksonville Jaguars,New York Jets,New York Jets,New York Jets,1.91,4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Jacksonville Jaguars,Jacksonville Jaguars,New York Jets,New York Jets,Over,1.91,43.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Jacksonville Jaguars,Jacksonville Jaguars,New York Jets,New York Jets,Under,1.91,43.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Kansas City Chiefs,1.91,-4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers,1.91,4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Over,1.91,45.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Under,1.91,45.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Kansas City Chiefs,1.91,-4.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Kansas City Chiefs,Kansas City Chiefs,Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers,1.91,4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Las Vegas Raiders,1.91,10.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Philadelphia Eagles,1.91,-10.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Over,1.91,44.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Under,1.91,44.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Las Vegas Raiders,1.91,10.5
2025-12-14T18:00:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Philadelphia Eagles,Philadelphia Eagles,Las Vegas Raiders,Las Vegas Raiders,Philadelphia Eagles,1.91,-10.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Giants,New York Giants,Washington Commanders,Washington Commanders,New York Giants,1.91,4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New York Giants,New York Giants,Washington Commanders,Washington Commanders,Washington Commanders,1.91,-4.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Giants,New York Giants,Washington Commanders,Washington Commanders,Over,1.91,45.5
2025-12-14T18:00:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New York Giants,New York Giants,Washington Commanders,Washington Commanders,Under,1.91,45.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,Carolina Panthers,1.93,-1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,New Orleans Saints,1.89,1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,Over,1.91,43.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,Under,1.91,43.5
2025-12-14T21:25:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,Carolina Panthers,1.87,-1
2025-12-14T21:25:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,New Orleans Saints,New Orleans Saints,Carolina Panthers,Carolina Panthers,New Orleans Saints,1.95,1
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Denver Broncos,Denver Broncos,Green Bay Packers,Green Bay Packers,Denver Broncos,1.91,-1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Denver Broncos,Denver Broncos,Green Bay Packers,Green Bay Packers,Green Bay Packers,1.91,1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Denver Broncos,Denver Broncos,Green Bay Packers,Green Bay Packers,Over,1.91,44.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Denver Broncos,Denver Broncos,Green Bay Packers,Green Bay Packers,Under,1.91,44.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Los Angeles Rams,Los Angeles Rams,Detroit Lions,Detroit Lions,Detroit Lions,1.95,-1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Los Angeles Rams,Los Angeles Rams,Detroit Lions,Detroit Lions,Los Angeles Rams,1.87,1.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Los Angeles Rams,Los Angeles Rams,Detroit Lions,Detroit Lions,Over,1.91,48.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Los Angeles Rams,Los Angeles Rams,Detroit Lions,Detroit Lions,Under,1.91,48.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Seattle Seahawks,1.91,-3.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Over,1.91,44.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Under,1.91,44.5
2025-12-14T21:25:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Indianapolis Colts,1.91,3.5
2025-12-14T21:25:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,Seattle Seahawks,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,Seattle Seahawks,1.91,-3.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,San Francisco 49ers,San Francisco 49ers,Tennessee Titans,Tennessee Titans,San Francisco 49ers,1.91,-7.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,spreads,San Francisco 49ers,San Francisco 49ers,Tennessee Titans,Tennessee Titans,Tennessee Titans,1.91,7.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,San Francisco 49ers,San Francisco 49ers,Tennessee Titans,Tennessee Titans,Over,1.91,45.5
2025-12-14T21:25:00Z,2025-12-14,draftkings,DraftKings,2025-06-27T22:49:05Z,2025-06-27T22:49:05Z,totals,San Francisco 49ers,San Francisco 49ers,Tennessee Titans,Tennessee Titans,Under,1.91,45.5
2025-12-14T21:25:00Z,2025-12-14,betus,BetUS,2025-06-27T22:48:54Z,2025-06-27T22:48:54Z,spreads,San Francisco 49ers,San Francisco 49ers,Tennessee Titans,Tennessee Titans,San Francisco 49ers,1.91,-7.5
