Season,Week,Team,Spread Value,Offensive Power Rating,Offensive Pass EPA,Offensive Rush EPA,Offensive Run Rate Over Expected (%),Offensive Eckel Rate Over Expected (%),Offensive Points/Eckel ,Offensive Starting Field Position,Offensive Weighted EPA,Offensive Success Rate (%),Defensive Power Rating,Defensive Pass EPA,Defensive Rush EPA,Defensive Run Rate Over Expected (%),Defensive Eckel Rate Over Expected (%),Defensive Points/Eckel ,Defensive Starting Field Position,Defensive Weighted EPA,Defensive Success Rate (%)
2024,3,Tennessee,18.63967,32.59029,0.415790249,0.305352195,-0.010853856,0.425046545,5.466666667,71.92307692,2.074286761,0.535031847,13.95062,-0.009435475,-0.259943866,9.543681859,-0.184035756,-1.333333333,71.33333333,-2.656468332,0.268518519
2024,3,Texas,19.78334,36.64223,0.540631692,0.140106457,-0.052330218,0.247558517,5.833333333,68.71428571,5.166450247,0.48951049,16.85889,0.048683478,-0.061780872,4.613084213,-0.156167103,3.25,81.6,-1.709491792,0.345454545
2024,3,Texas A&M,7.6406,31.78428,0.020170173,0.436051574,0.007736799,0.218156598,4.363636364,72,2.85082091,0.526717557,24.14368,0.225958066,0.079452595,14.31296499,-0.043213208,5.666666667,84.5,-1.150305654,0.325203252
2024,3,Texas State,8.00123,33.97784,0.186831997,0.157287545,-0.11541966,0.5507331,3.777777778,66.75,2.130509166,0.451219512,25.97661,-0.158103819,0.202192888,-5.229485191,0.062897537,5.4,65.5,-2.134749848,0.222222222
2024,3,Texas Tech,-3.67658,29.35167,0.344051087,0.093862841,-0.14531298,0.175820999,4.636363636,78.125,2.185004269,0.467948718,33.02825,0.499720091,0.162293657,2.543599898,0.20899331,4.916666667,72,0.171384062,0.44966443
2024,3,Toledo,5.29195,29.90243,0.309735538,0.135742594,-0.060411124,0.179182116,4.727272727,59.36363636,2.749835913,0.427272727,24.61048,0.18629271,0.053050731,3.633521115,0.008576874,4.125,76.75,-1.199958746,0.377622378
2024,3,Troy,-3.72261,27.8665,0.258826846,0.20517896,0.03810068,0.071858973,5.5,80.125,2.008758598,0.442622951,31.58911,0.356445532,0.28827205,-1.756248263,0.132332239,6.125,69.28571429,0.164561498,0.504424779
2024,3,Tulane,8.46993,34.72694,0.900299028,0.261548177,0.057135961,0.375390285,4.142857143,73.5,4.648386006,0.504201681,26.25701,0.039550406,0.035583462,10.44391131,-0.009225517,2.857142857,72.16666667,-1.357246243,0.407407407
2024,3,Tulsa,-4.47818,30.82018,0.613249952,0.301369486,-0.003201912,0.236942279,5.615384615,66,5.479798467,0.515625,35.29836,0.491803674,0.108089577,11.72612703,0.0245242,5.25,82.71428571,0.102595656,0.379310345
2024,3,UAB,-4.55018,27.93576,0.142111166,0.271998619,-0.007957091,0.081033027,2.888888889,77.21428571,1.657179661,0.503401361,32.48594,-0.133575626,0.040674107,23.44033524,-0.266291828,7,81,-1.185929241,0.333333333
2024,3,UCF,9.5786,33.13921,0.05220791,0.544430708,0.136509396,0.330796968,4.9375,66.375,3.827235817,0.590604027,23.56061,0.247963454,-0.303663926,12.01949057,-0.221530864,5.666666667,85.6,-2.661536881,0.231481481
2024,3,UCLA,1.08914,22.45743,0.140396834,-0.228121534,-0.168724219,0.057519246,3.25,80.2,-1.456995223,0.298245614,21.36829,0.000398,-0.181449587,-15.19559043,-0.159782582,5,79.25,-1.856854385,0.347826087
2024,3,UMass,-6.95013,22.15471,0.092819956,0.140192043,0.033949456,0.089841556,3.7,75.125,0.716011733,0.387096774,29.10484,0.244864572,-0.069980562,-6.465724301,0.104136854,5.666666667,66,-0.991748409,0.352380952
2024,3,UNLV,8.4936,30.9157,0.433581493,0.336572062,0.179413179,0.287185844,5.066666667,67.28571429,2.435175967,0.471014493,22.4221,0.035682777,-0.08281409,-6.295121062,-0.144595529,4.666666667,68.85714286,-2.009342953,0.285714286
2024,2,USC,12.42165,33.75113,0.382802109,0.418466727,-0.14914881,0.283976084,5,70.4,4.287655531,0.582781457,21.32948,0.167763434,0.075374747,-8.790521615,0.002277507,3.857142857,81.25,-0.68299025,0.409836066
2024,3,UT San Antonio,4.37592,31.66446,0.381912643,0.056174704,-0.174722875,0.074440083,5.6,77.66666667,2.779898854,0.408450704,27.28854,0.052501509,-0.163705869,10.86131197,0.068217797,3.2,71.25,-2.531624673,0.234375
2024,3,Utah,9.49625,31.7127,0.343430705,0.129484673,0.017415083,0.139039913,4.727272727,70.15384615,3.212091348,0.403225806,22.21645,-0.143709755,-0.000847,17.76770835,-0.092122964,0.5,76.125,-2.683445391,0.276785714
2024,3,Utah State,-5.18663,26.38285,0.113718344,0.405585438,-0.060785569,0.068649995,4.4,79.5,1.033664405,0.45,31.56948,0.162448215,0.456464365,-12.11377991,0.07642679,5,67.2,0.163963658,0.496969697
2024,3,UTEP,-9.33442,23.92377,0.392073724,0.133848441,0.007786907,-0.036406409,5.166666667,73.2,2.470461476,0.401785714,33.25819,0.245986035,0.275905481,8.384894279,0.28308809,4.538461538,67.09090909,0.050876611,0.445205479
2024,3,Vanderbilt,-0.31721,26.3158,0.602121457,0.239625618,0.130326911,0.419884613,4.5,61.125,4.177057664,0.544642857,26.63301,0.13421645,-0.172999783,0.398062988,-0.097306008,5.4,81.33333333,-2.173341322,0.326530612
2024,3,Virginia,-1.68081,28.17646,0.512148142,0.055055819,-0.069645916,0.143434073,5.416666667,70.88888889,3.660522505,0.421052632,29.85727,0.211912206,0.192886212,-1.938196607,0.122486105,3.3,80.125,-0.430692378,0.402877698
2024,3,Virginia Tech,4.71857,29.58017,0.275637258,0.117196419,0.031061433,0.165806577,5.272727273,70.25,2.179371653,0.419354839,24.8616,0.252408938,0.106126871,8.089266124,0.10018947,3.777777778,76.125,-1.031878063,0.367521368
2024,3,Wake Forest,0.92914,28.6977,0.341664324,0.315191756,-0.139115499,0.261730487,4.153846154,78.81818182,2.673374687,0.503401361,27.76856,0.378280429,0.047563083,1.796803801,0.092729907,4.4,75.33333333,-0.506992559,0.471428571
2024,3,Washington,12.90273,31.62876,0.55555644,0.549207111,-0.100891429,0.141591619,6.6,75.27272727,5.778893377,0.614754098,18.72603,-0.424813062,0.155425253,3.464936993,0.032024086,1.714285714,79.4,-1.597373941,0.308270677
2024,3,Washington State,3.06683,30.39768,0.583721537,0.383923711,0.045517744,0.142188416,5.25,67.44444444,4.612752411,0.443478261,27.33085,0.054603958,0.140024207,-0.663951924,0.097050633,4,76.44444444,-0.919705396,0.375757576
2024,3,West Virginia,3.00806,32.68654,0.219565289,0.375185126,0.002961311,0.211823107,5.5,69.57142857,2.677736801,0.483050847,29.67848,0.538404656,-0.028301925,8.333508895,0.149391765,4.454545455,75.83333333,-0.940737481,0.378787879
2024,3,Western Kentucky,-8.36315,24.28569,0.110168711,-0.144874766,-0.126996263,0.075634701,3.444444444,79.8,-1.119203719,0.317829457,32.64884,0.490680738,0.457896554,21.05354245,0.021755478,5.25,70,0.197506829,0.495934959
2024,2,Western Michigan,-14.57207,20.56799,0.123131674,-0.018454939,0.139214208,-0.128982373,1.75,81.66666667,-0.209876882,0.32,35.14006,0.378858217,0.518680153,-7.288613331,0.351158868,5.428571429,74.08333333,0.275782306,0.588235294
2024,3,Wisconsin,5.05954,28.8126,0.190645514,0.360483818,-0.035850008,0.31086823,4.5,77.88888889,2.146062146,0.510067114,23.75306,0.129693416,0.120967766,8.915362762,0.022085747,2.833333333,75,-0.550734321,0.368932039
2024,3,Wyoming,-6.35993,21.05795,-0.273319274,0.038048118,0.098840143,-0.106015762,3.333333333,67.75,-0.780167887,0.275,27.41788,0.267632702,0.155065972,10.39057011,0.223264464,3.666666667,76.30769231,-0.675054917,0.435114504
