Drive_Bin,Market_Total,True_Total,Over_probability,Under_probability,Push_probability
4,30.0,23.0,0.32581651,0.64883394,0.02534955
4,30.0,23.5,0.33733751,0.6370228,0.02563969
4,30.0,24.0,0.34904887,0.62504236,0.02590876
4,30.0,24.5,0.36094119,0.61290303,0.02615578
4,30.0,25.0,0.37300441,0.60061578,0.02637981
4,30.0,25.5,0.38522783,0.58819221,0.02657996
4,30.0,26.0,0.39760013,0.57564444,0.02675543
4,30.0,26.5,0.41010944,0.56298511,0.02690546
4,30.0,27.0,0.4227433,0.55022733,0.02702938
4,30.0,27.5,0.43548877,0.53738464,0.02712659
4,30.0,28.0,0.44833242,0.52447099,0.02719659
4,30.0,28.5,0.46126041,0.51150066,0.02723893
4,30.0,29.0,0.4742585,0.4984882,0.0272533
4,30.0,29.5,0.48731215,0.48544842,0.02723944
4,30.0,30.0,0.5004065,0.4723963,0.0271972
4,30.0,30.5,0.51352651,0.45934695,0.02712654
4,30.0,31.0,0.52665696,0.44631555,0.02702749
4,30.0,31.5,0.5397825,0.43331729,0.02690022
4,30.0,32.0,0.55288775,0.42036729,0.02674495
4,30.0,32.5,0.56595736,0.4074806,0.02656204
4,30.0,33.0,0.57897602,0.39467205,0.02635193
4,30.0,33.5,0.59192856,0.38195629,0.02611515
4,30.0,34.0,0.6048,0.36934767,0.02585233
4,30.0,34.5,0.61757561,0.35686019,0.02556419
4,30.0,35.0,0.63024097,0.3445075,0.02525153
4,30.0,35.5,0.64278201,0.33230276,0.02491523
4,30.0,36.0,0.65518506,0.32025867,0.02455626
4,30.0,36.5,0.66743693,0.30838742,0.02417565
4,30.0,37.0,0.67952493,0.29670058,0.02377449
4,30.0,37.5,0.69143691,0.28520914,0.02335394
4,30.0,38.0,0.70316133,0.27392345,0.02291522
4,30.0,38.5,0.71468725,0.26285317,0.02245958
4,30.0,39.0,0.7260044,0.25200728,0.02198832
4,30.0,39.5,0.73710322,0.24139402,0.02150276
4,30.0,40.0,0.74797482,0.23102091,0.02100427
4,30.5,20.5,0.27134829,0.72865171,0.0
4,30.5,21.0,0.28180039,0.71819961,0.0
4,30.5,21.5,0.29247955,0.70752045,0.0
4,30.5,22.0,0.30337984,0.69662016,0.0
4,30.5,22.5,0.31449461,0.68550539,0.0
4,30.5,23.0,0.32581651,0.67418349,0.0
4,30.5,23.5,0.33733751,0.66266249,0.0
4,30.5,24.0,0.34904887,0.65095113,0.0
4,30.5,24.5,0.36094119,0.63905881,0.0
4,30.5,25.0,0.37300441,0.62699559,0.0
4,30.5,25.5,0.38522783,0.61477217,0.0
4,30.5,26.0,0.39760013,0.60239987,0.0
4,30.5,26.5,0.41010944,0.58989056,0.0
4,30.5,27.0,0.4227433,0.5772567,0.0
4,30.5,27.5,0.43548877,0.56451123,0.0
4,30.5,28.0,0.44833242,0.55166758,0.0
4,30.5,28.5,0.46126041,0.53873959,0.0
4,30.5,29.0,0.4742585,0.5257415,0.0
4,30.5,29.5,0.48731215,0.51268785,0.0
4,30.5,30.0,0.5004065,0.4995935,0.0
4,30.5,30.5,0.51352651,0.48647349,0.0
4,30.5,31.0,0.52665696,0.47334304,0.0
4,30.5,31.5,0.5397825,0.4602175,0.0
4,30.5,32.0,0.55288775,0.44711225,0.0
4,30.5,32.5,0.56595736,0.43404264,0.0
4,30.5,33.0,0.57897602,0.42102398,0.0
4,30.5,33.5,0.59192856,0.40807144,0.0
4,30.5,34.0,0.6048,0.3952,0.0
4,30.5,34.5,0.61757561,0.38242439,0.0
4,30.5,35.0,0.63024097,0.36975903,0.0
4,30.5,35.5,0.64278201,0.35721799,0.0
4,30.5,36.0,0.65518506,0.34481494,0.0
4,30.5,36.5,0.66743693,0.33256307,0.0
4,30.5,37.0,0.67952493,0.32047507,0.0
4,30.5,37.5,0.69143691,0.30856309,0.0
4,30.5,38.0,0.70316133,0.29683867,0.0
4,30.5,38.5,0.71468725,0.28531275,0.0
4,30.5,39.0,0.7260044,0.2739956,0.0
4,30.5,39.5,0.73710322,0.26289678,0.0
4,30.5,40.0,0.74797482,0.25202518,0.0
4,30.5,40.5,0.75861106,0.24138894,0.0
4,31.0,21.0,0.25891789,0.71819961,0.02288249
4,31.0,21.5,0.26919657,0.70752045,0.02328298
4,31.0,22.0,0.27971066,0.69662016,0.02366917
4,31.0,22.5,0.29045472,0.68550539,0.02403989
4,31.0,23.0,0.30142257,0.67418349,0.02439394
4,31.0,23.5,0.31260733,0.66266249,0.02473018
4,31.0,24.0,0.3240014,0.65095113,0.02504747
4,31.0,24.5,0.33559646,0.63905881,0.02534473
4,31.0,25.0,0.34738352,0.62699559,0.0256209
4,31.0,25.5,0.35935286,0.61477217,0.02587497
4,31.0,26.0,0.37149415,0.60239987,0.02610598
4,31.0,26.5,0.38379638,0.58989056,0.02631306
4,31.0,27.0,0.39624794,0.5772567,0.02649535
4,31.0,27.5,0.40883665,0.56451123,0.02665212
4,31.0,28.0,0.42154977,0.55166758,0.02678265
4,31.0,28.5,0.43437404,0.53873959,0.02688636
4,31.0,29.0,0.44729578,0.5257415,0.02696273
4,31.0,29.5,0.46030084,0.51268785,0.02701131
4,31.0,30.0,0.47337474,0.4995935,0.02703177
4,31.0,30.5,0.48650266,0.48647349,0.02702385
4,31.0,31.0,0.49966953,0.47334304,0.02698743
4,31.0,31.5,0.51286007,0.4602175,0.02692243
4,31.0,32.0,0.52605884,0.44711225,0.02682891
4,31.0,32.5,0.53925034,0.43404264,0.02670702
4,31.0,33.0,0.55241901,0.42102398,0.02655701
4,31.0,33.5,0.56554933,0.40807144,0.02637922
4,31.0,34.0,0.57862589,0.3952,0.02617411
4,31.0,34.5,0.5916334,0.38242439,0.02594221
4,31.0,35.0,0.60455681,0.36975903,0.02568416
4,31.0,35.5,0.61738132,0.35721799,0.02540068
4,31.0,36.0,0.63009247,0.34481494,0.02509259
4,31.0,36.5,0.64267617,0.33256307,0.02476077
4,31.0,37.0,0.65511874,0.32047507,0.02440619
4,31.0,37.5,0.66740703,0.30856309,0.02402989
4,31.0,38.0,0.67952836,0.29683867,0.02363297
4,31.0,38.5,0.69147065,0.28531275,0.0232166
4,31.0,39.0,0.70322241,0.2739956,0.02278199
4,31.0,39.5,0.71477281,0.26289678,0.02233041
4,31.0,40.0,0.72611166,0.25202518,0.02186315
4,31.0,40.5,0.7372295,0.24138894,0.02138156
4,31.0,41.0,0.74811756,0.23099546,0.02088699
4,31.5,21.5,0.26919657,0.73080343,0.0
4,31.5,22.0,0.27971066,0.72028934,0.0
4,31.5,22.5,0.29045472,0.70954528,0.0
4,31.5,23.0,0.30142257,0.69857743,0.0
4,31.5,23.5,0.31260733,0.68739267,0.0
4,31.5,24.0,0.3240014,0.6759986,0.0
4,31.5,24.5,0.33559646,0.66440354,0.0
4,31.5,25.0,0.34738352,0.65261648,0.0
4,31.5,25.5,0.35935286,0.64064714,0.0
4,31.5,26.0,0.37149415,0.62850585,0.0
4,31.5,26.5,0.38379638,0.61620362,0.0
4,31.5,27.0,0.39624794,0.60375206,0.0
4,31.5,27.5,0.40883665,0.59116335,0.0
4,31.5,28.0,0.42154977,0.57845023,0.0
4,31.5,28.5,0.43437404,0.56562596,0.0
4,31.5,29.0,0.44729578,0.55270422,0.0
4,31.5,29.5,0.46030084,0.53969916,0.0
4,31.5,30.0,0.47337474,0.52662526,0.0
4,31.5,30.5,0.48650266,0.51349734,0.0
4,31.5,31.0,0.49966953,0.50033047,0.0
4,31.5,31.5,0.51286007,0.48713993,0.0
4,31.5,32.0,0.52605884,0.47394116,0.0
4,31.5,32.5,0.53925034,0.46074966,0.0
4,31.5,33.0,0.55241901,0.44758099,0.0
4,31.5,33.5,0.56554933,0.43445067,0.0
4,31.5,34.0,0.57862589,0.42137411,0.0
4,31.5,34.5,0.5916334,0.4083666,0.0
4,31.5,35.0,0.60455681,0.39544319,0.0
4,31.5,35.5,0.61738132,0.38261868,0.0
4,31.5,36.0,0.63009247,0.36990753,0.0
4,31.5,36.5,0.64267617,0.35732383,0.0
4,31.5,37.0,0.65511874,0.34488126,0.0
4,31.5,37.5,0.66740703,0.33259297,0.0
4,31.5,38.0,0.67952836,0.32047164,0.0
4,31.5,38.5,0.69147065,0.30852935,0.0
4,31.5,39.0,0.70322241,0.29677759,0.0
4,31.5,39.5,0.71477281,0.28522719,0.0
4,31.5,40.0,0.72611166,0.27388834,0.0
4,31.5,40.5,0.7372295,0.2627705,0.0
4,31.5,41.0,0.74811756,0.25188244,0.0
4,31.5,41.5,0.75876783,0.24123217,0.0
4,32.0,22.0,0.25711756,0.72028934,0.0225931
4,32.0,22.5,0.26745471,0.70954528,0.02300001
4,32.0,23.0,0.27802988,0.69857743,0.02339269
4,32.0,23.5,0.28883738,0.68739267,0.02376995
4,32.0,24.0,0.29987082,0.6759986,0.02413058
4,32.0,24.5,0.31112307,0.66440354,0.02447339
4,32.0,25.0,0.32258626,0.65261648,0.02479725
4,32.0,25.5,0.33425182,0.64064714,0.02510105
4,32.0,26.0,0.34611045,0.62850585,0.0253837
4,32.0,26.5,0.3581522,0.61620362,0.02564418
4,32.0,27.0,0.37036641,0.60375206,0.02588154
4,32.0,27.5,0.38274181,0.59116335,0.02609485
4,32.0,28.0,0.3952665,0.57845023,0.02628327
4,32.0,28.5,0.40792801,0.56562596,0.02644604
4,32.0,29.0,0.42071332,0.55270422,0.02658246
4,32.0,29.5,0.43360893,0.53969916,0.02669191
4,32.0,30.0,0.44660087,0.52662526,0.02677387
4,32.0,30.5,0.45967475,0.51349734,0.02682791
4,32.0,31.0,0.47281585,0.50033047,0.02685368
4,32.0,31.5,0.48600914,0.48713993,0.02685093
4,32.0,32.0,0.49923933,0.47394116,0.02681951
4,32.0,32.5,0.51249096,0.46074966,0.02675938
4,32.0,33.0,0.52574843,0.44758099,0.02667058
4,32.0,33.5,0.53899606,0.43445067,0.02655327
4,32.0,34.0,0.55221818,0.42137411,0.02640771
4,32.0,34.5,0.56539916,0.4083666,0.02623424
4,32.0,35.0,0.57852348,0.39544319,0.02603333
4,32.0,35.5,0.59157581,0.38261868,0.02580551
4,32.0,36.0,0.60454104,0.36990753,0.02555143
4,32.0,36.5,0.61740434,0.35732383,0.02527183
4,32.0,37.0,0.63015124,0.34488126,0.02496751
4,32.0,37.5,0.64276765,0.33259297,0.02463938
4,32.0,38.0,0.65523995,0.32047164,0.02428841
4,32.0,38.5,0.667555,0.30852935,0.02391565
4,32.0,39.0,0.67970021,0.29677759,0.0235222
4,32.0,39.5,0.69166356,0.28522719,0.02310924
4,32.0,40.0,0.70343367,0.27388834,0.02267799
4,32.0,40.5,0.71499978,0.2627705,0.02222972
4,32.0,41.0,0.72635183,0.25188244,0.02176572
4,32.0,41.5,0.73748048,0.24123217,0.02128735
4,32.0,42.0,0.74837709,0.23082696,0.02079595
4,32.5,22.5,0.26745471,0.73254529,0.0
4,32.5,23.0,0.27802988,0.72197012,0.0
4,32.5,23.5,0.28883738,0.71116262,0.0
4,32.5,24.0,0.29987082,0.70012918,0.0
4,32.5,24.5,0.31112307,0.68887693,0.0
4,32.5,25.0,0.32258626,0.67741374,0.0
4,32.5,25.5,0.33425182,0.66574818,0.0
4,32.5,26.0,0.34611045,0.65388955,0.0
4,32.5,26.5,0.3581522,0.6418478,0.0
4,32.5,27.0,0.37036641,0.62963359,0.0
4,32.5,27.5,0.38274181,0.61725819,0.0
4,32.5,28.0,0.3952665,0.6047335,0.0
4,32.5,28.5,0.40792801,0.59207199,0.0
4,32.5,29.0,0.42071332,0.57928668,0.0
4,32.5,29.5,0.43360893,0.56639107,0.0
4,32.5,30.0,0.44660087,0.55339913,0.0
4,32.5,30.5,0.45967475,0.54032525,0.0
4,32.5,31.0,0.47281585,0.52718415,0.0
4,32.5,31.5,0.48600914,0.51399086,0.0
4,32.5,32.0,0.49923933,0.50076067,0.0
4,32.5,32.5,0.51249096,0.48750904,0.0
4,32.5,33.0,0.52574843,0.47425157,0.0
4,32.5,33.5,0.53899606,0.46100394,0.0
4,32.5,34.0,0.55221818,0.44778182,0.0
4,32.5,34.5,0.56539916,0.43460084,0.0
4,32.5,35.0,0.57852348,0.42147652,0.0
4,32.5,35.5,0.59157581,0.40842419,0.0
4,32.5,36.0,0.60454104,0.39545896,0.0
4,32.5,36.5,0.61740434,0.38259566,0.0
4,32.5,37.0,0.63015124,0.36984876,0.0
4,32.5,37.5,0.64276765,0.35723235,0.0
4,32.5,38.0,0.65523995,0.34476005,0.0
4,32.5,38.5,0.667555,0.332445,0.0
4,32.5,39.0,0.67970021,0.32029979,0.0
4,32.5,39.5,0.69166356,0.30833644,0.0
4,32.5,40.0,0.70343367,0.29656633,0.0
4,32.5,40.5,0.71499978,0.28500022,0.0
4,32.5,41.0,0.72635183,0.27364817,0.0
4,32.5,41.5,0.73748048,0.26251952,0.0
4,32.5,42.0,0.74837709,0.25162291,0.0
4,32.5,42.5,0.75903378,0.24096622,0.0
4,33.0,23.0,0.25553742,0.72197012,0.02249246
4,33.0,23.5,0.26592936,0.71116262,0.02290802
4,33.0,24.0,0.27656149,0.70012918,0.02330933
4,33.0,24.5,0.28742794,0.68887693,0.02369513
4,33.0,25.0,0.29852207,0.67741374,0.02406419
4,33.0,25.5,0.30983651,0.66574818,0.02441531
4,33.0,26.0,0.32136314,0.65388955,0.02474731
4,33.0,26.5,0.33309314,0.6418478,0.02505906
4,33.0,27.0,0.34501695,0.62963359,0.02534946
4,33.0,27.5,0.35712434,0.61725819,0.02561746
4,33.0,28.0,0.36940441,0.6047335,0.02586208
4,33.0,28.5,0.38184561,0.59207199,0.0260824
4,33.0,29.0,0.39443578,0.57928668,0.02627754
4,33.0,29.5,0.4071622,0.56639107,0.02644673
4,33.0,30.0,0.4200116,0.55339913,0.02658926
4,33.0,30.5,0.43297023,0.54032525,0.02670451
4,33.0,31.0,0.4460239,0.52718415,0.02679195
4,33.0,31.5,0.45915801,0.51399086,0.02685113
4,33.0,32.0,0.47235762,0.50076067,0.02688171
4,33.0,32.5,0.48560752,0.48750904,0.02688344
4,33.0,33.0,0.49889226,0.47425157,0.02685617
4,33.0,33.5,0.5121962,0.46100394,0.02679985
4,33.0,34.0,0.52550363,0.44778182,0.02671455
4,33.0,34.5,0.53879874,0.43460084,0.02660041
4,33.0,35.0,0.55206577,0.42147652,0.02645771
4,33.0,35.5,0.56528901,0.40842419,0.02628681
4,33.0,36.0,0.57845289,0.39545896,0.02608815
4,33.0,36.5,0.59154202,0.38259566,0.02586232
4,33.0,37.0,0.60454128,0.36984876,0.02560995
4,33.0,37.5,0.61743585,0.35723235,0.0253318
4,33.0,38.0,0.63021126,0.34476005,0.02502869
4,33.0,38.5,0.64285347,0.332445,0.02470154
4,33.0,39.0,0.65534889,0.32029979,0.02435132
4,33.0,39.5,0.66768445,0.30833644,0.02397911
4,33.0,40.0,0.67984765,0.29656633,0.02358602
4,33.0,40.5,0.69182654,0.28500022,0.02317324
4,33.0,41.0,0.70360983,0.27364817,0.022742
4,33.0,41.5,0.7151869,0.26251952,0.02229358
4,33.0,42.0,0.72654779,0.25162291,0.0218293
4,33.0,42.5,0.73768327,0.24096622,0.02135051
4,33.0,43.0,0.74858484,0.23055658,0.02085858
4,33.5,23.5,0.26592936,0.73407064,0.0
4,33.5,24.0,0.27656149,0.72343851,0.0
4,33.5,24.5,0.28742794,0.71257206,0.0
4,33.5,25.0,0.29852207,0.70147793,0.0
4,33.5,25.5,0.30983651,0.69016349,0.0
4,33.5,26.0,0.32136314,0.67863686,0.0
4,33.5,26.5,0.33309314,0.66690686,0.0
4,33.5,27.0,0.34501695,0.65498305,0.0
4,33.5,27.5,0.35712434,0.64287566,0.0
4,33.5,28.0,0.36940441,0.63059559,0.0
4,33.5,28.5,0.38184561,0.61815439,0.0
4,33.5,29.0,0.39443578,0.60556422,0.0
4,33.5,29.5,0.4071622,0.5928378,0.0
4,33.5,30.0,0.4200116,0.5799884,0.0
4,33.5,30.5,0.43297023,0.56702977,0.0
4,33.5,31.0,0.4460239,0.5539761,0.0
4,33.5,31.5,0.45915801,0.54084199,0.0
4,33.5,32.0,0.47235762,0.52764238,0.0
4,33.5,32.5,0.48560752,0.51439248,0.0
4,33.5,33.0,0.49889226,0.50110774,0.0
4,33.5,33.5,0.5121962,0.4878038,0.0
4,33.5,34.0,0.52550363,0.47449637,0.0
4,33.5,34.5,0.53879874,0.46120126,0.0
4,33.5,35.0,0.55206577,0.44793423,0.0
4,33.5,35.5,0.56528901,0.43471099,0.0
4,33.5,36.0,0.57845289,0.42154711,0.0
4,33.5,36.5,0.59154202,0.40845798,0.0
4,33.5,37.0,0.60454128,0.39545872,0.0
4,33.5,37.5,0.61743585,0.38256415,0.0
4,33.5,38.0,0.63021126,0.36978874,0.0
4,33.5,38.5,0.64285347,0.35714653,0.0
4,33.5,39.0,0.65534889,0.34465111,0.0
4,33.5,39.5,0.66768445,0.33231555,0.0
4,33.5,40.0,0.67984765,0.32015235,0.0
4,33.5,40.5,0.69182654,0.30817346,0.0
4,33.5,41.0,0.70360983,0.29639017,0.0
4,33.5,41.5,0.7151869,0.2848131,0.0
4,33.5,42.0,0.72654779,0.27345221,0.0
4,33.5,42.5,0.73768327,0.26231673,0.0
4,33.5,43.0,0.74858484,0.25141516,0.0
4,33.5,43.5,0.75924476,0.24075524,0.0
4,34.0,24.0,0.25376864,0.72343851,0.02279285
4,34.0,24.5,0.26420428,0.71257206,0.02322366
4,34.0,25.0,0.27488218,0.70147793,0.02363989
4,34.0,25.5,0.28579624,0.69016349,0.02404027
4,34.0,26.0,0.29693965,0.67863686,0.02442349
4,34.0,26.5,0.30830481,0.66690686,0.02478833
4,34.0,27.0,0.31988339,0.65498305,0.02513356
4,34.0,27.5,0.33166635,0.64287566,0.02545799
4,34.0,28.0,0.34364391,0.63059559,0.0257605
4,34.0,28.5,0.35580561,0.61815439,0.02604
4,34.0,29.0,0.36814031,0.60556422,0.02629548
4,34.0,29.5,0.38063624,0.5928378,0.02652596
4,34.0,30.0,0.39328104,0.5799884,0.02673056
4,34.0,30.5,0.40606175,0.56702977,0.02690849
4,34.0,31.0,0.4189649,0.5539761,0.027059
4,34.0,31.5,0.43197655,0.54084199,0.02718145
4,34.0,32.0,0.44508231,0.52764238,0.02727531
4,34.0,32.5,0.4582674,0.51439248,0.02734012
4,34.0,33.0,0.47151674,0.50110774,0.02737552
4,34.0,33.5,0.48481494,0.4878038,0.02738126
4,34.0,34.0,0.49814643,0.47449637,0.0273572
4,34.0,34.5,0.51149545,0.46120126,0.02730329
4,34.0,35.0,0.52484618,0.44793423,0.02721959
4,34.0,35.5,0.53818273,0.43471099,0.02710628
4,34.0,36.0,0.55148927,0.42154711,0.02696362
4,34.0,36.5,0.56475002,0.40845798,0.02679199
4,34.0,37.0,0.5779494,0.39545872,0.02659189
4,34.0,37.5,0.59107198,0.38256415,0.02636387
4,34.0,38.0,0.60410264,0.36978874,0.02610862
4,34.0,38.5,0.61702655,0.35714653,0.02582691
4,34.0,39.0,0.62982929,0.34465111,0.0255196
4,34.0,39.5,0.64249683,0.33231555,0.02518762
4,34.0,40.0,0.65501566,0.32015235,0.02483199
4,34.0,40.5,0.66737274,0.30817346,0.0244538
4,34.0,41.0,0.67955563,0.29639017,0.0240542
4,34.0,41.5,0.69155248,0.2848131,0.02363442
4,34.0,42.0,0.70335208,0.27345221,0.02319571
4,34.0,42.5,0.71494388,0.26231673,0.02273939
4,34.0,43.0,0.72631803,0.25141516,0.02226681
4,34.0,43.5,0.7374654,0.24075524,0.02177935
4,34.0,44.0,0.74837759,0.23034398,0.02127843
4,34.5,24.5,0.26420428,0.73579572,0.0
4,34.5,25.0,0.27488218,0.72511782,0.0
4,34.5,25.5,0.28579624,0.71420376,0.0
4,34.5,26.0,0.29693965,0.70306035,0.0
4,34.5,26.5,0.30830481,0.69169519,0.0
4,34.5,27.0,0.31988339,0.68011661,0.0
4,34.5,27.5,0.33166635,0.66833365,0.0
4,34.5,28.0,0.34364391,0.65635609,0.0
4,34.5,28.5,0.35580561,0.64419439,0.0
4,34.5,29.0,0.36814031,0.63185969,0.0
4,34.5,29.5,0.38063624,0.61936376,0.0
4,34.5,30.0,0.39328104,0.60671896,0.0
4,34.5,30.5,0.40606175,0.59393825,0.0
4,34.5,31.0,0.4189649,0.5810351,0.0
4,34.5,31.5,0.43197655,0.56802345,0.0
4,34.5,32.0,0.44508231,0.55491769,0.0
4,34.5,32.5,0.4582674,0.5417326,0.0
4,34.5,33.0,0.47151674,0.52848326,0.0
4,34.5,33.5,0.48481494,0.51518506,0.0
4,34.5,34.0,0.49814643,0.50185357,0.0
4,34.5,34.5,0.51149545,0.48850455,0.0
4,34.5,35.0,0.52484618,0.47515382,0.0
4,34.5,35.5,0.53818273,0.46181727,0.0
4,34.5,36.0,0.55148927,0.44851073,0.0
4,34.5,36.5,0.56475002,0.43524998,0.0
4,34.5,37.0,0.5779494,0.4220506,0.0
4,34.5,37.5,0.59107198,0.40892802,0.0
4,34.5,38.0,0.60410264,0.39589736,0.0
4,34.5,38.5,0.61702655,0.38297345,0.0
4,34.5,39.0,0.62982929,0.37017071,0.0
4,34.5,39.5,0.64249683,0.35750317,0.0
4,34.5,40.0,0.65501566,0.34498434,0.0
4,34.5,40.5,0.66737274,0.33262726,0.0
4,34.5,41.0,0.67955563,0.32044437,0.0
4,34.5,41.5,0.69155248,0.30844752,0.0
4,34.5,42.0,0.70335208,0.29664792,0.0
4,34.5,42.5,0.71494388,0.28505612,0.0
4,34.5,43.0,0.72631803,0.27368197,0.0
4,34.5,43.5,0.7374654,0.2625346,0.0
4,34.5,44.0,0.74837759,0.25162241,0.0
4,34.5,44.5,0.75904694,0.24095306,0.0
4,35.0,25.0,0.25287598,0.72511782,0.0220062
4,35.0,25.5,0.26336561,0.71420376,0.02243063
4,35.0,26.0,0.27409877,0.70306035,0.02284088
4,35.0,26.5,0.28506915,0.69169519,0.02323566
4,35.0,27.0,0.29626967,0.68011661,0.02361372
4,35.0,27.5,0.30769252,0.66833365,0.02397383
4,35.0,28.0,0.31932913,0.65635609,0.02431478
4,35.0,28.5,0.3311702,0.64419439,0.02463541
4,35.0,29.0,0.3432057,0.63185969,0.0249346
4,35.0,29.5,0.35542494,0.61936376,0.0252113
4,35.0,30.0,0.36781654,0.60671896,0.0254645
4,35.0,30.5,0.3803685,0.59393825,0.02569325
4,35.0,31.0,0.39306822,0.5810351,0.02589668
4,35.0,31.5,0.40590254,0.56802345,0.02607401
4,35.0,32.0,0.41885778,0.55491769,0.02622453
4,35.0,32.5,0.4319198,0.5417326,0.0263476
4,35.0,33.0,0.44507403,0.52848326,0.0264427
4,35.0,33.5,0.45830555,0.51518506,0.02650939
4,35.0,34.0,0.47159911,0.50185357,0.02654732
4,35.0,34.5,0.48493921,0.48850455,0.02655625
4,35.0,35.0,0.49831014,0.47515382,0.02653604
4,35.0,35.5,0.51169608,0.46181727,0.02648665
4,35.0,36.0,0.52508111,0.44851073,0.02640816
4,35.0,36.5,0.5384493,0.43524998,0.02630073
4,35.0,37.0,0.55178477,0.4220506,0.02616463
4,35.0,37.5,0.56507174,0.40892802,0.02600024
4,35.0,38.0,0.5782946,0.39589736,0.02580803
4,35.0,38.5,0.59143797,0.38297345,0.02558858
4,35.0,39.0,0.60448674,0.37017071,0.02534255
4,35.0,39.5,0.61742614,0.35750317,0.02507069
4,35.0,40.0,0.63024181,0.34498434,0.02477385
4,35.0,40.5,0.6429198,0.33262726,0.02445294
4,35.0,41.0,0.65544667,0.32044437,0.02410896
4,35.0,41.5,0.6678095,0.30844752,0.02374297
4,35.0,42.0,0.67999596,0.29664792,0.02335612
4,35.0,42.5,0.69199431,0.28505612,0.02294957
4,35.0,43.0,0.70379347,0.27368197,0.02252457
4,35.0,43.5,0.71538301,0.2625346,0.0220824
4,35.0,44.0,0.72675322,0.25162241,0.02162437
4,35.0,44.5,0.73789511,0.24095306,0.02115184
4,35.0,45.0,0.7488004,0.23053343,0.02066617
4,35.5,25.5,0.26336561,0.73663439,0.0
4,35.5,26.0,0.27409877,0.72590123,0.0
4,35.5,26.5,0.28506915,0.71493085,0.0
4,35.5,27.0,0.29626967,0.70373033,0.0
4,35.5,27.5,0.30769252,0.69230748,0.0
4,35.5,28.0,0.31932913,0.68067087,0.0
4,35.5,28.5,0.3311702,0.6688298,0.0
4,35.5,29.0,0.3432057,0.6567943,0.0
4,35.5,29.5,0.35542494,0.64457506,0.0
4,35.5,30.0,0.36781654,0.63218346,0.0
4,35.5,30.5,0.3803685,0.6196315,0.0
4,35.5,31.0,0.39306822,0.60693178,0.0
4,35.5,31.5,0.40590254,0.59409746,0.0
4,35.5,32.0,0.41885778,0.58114222,0.0
4,35.5,32.5,0.4319198,0.5680802,0.0
4,35.5,33.0,0.44507403,0.55492597,0.0
4,35.5,33.5,0.45830555,0.54169445,0.0
4,35.5,34.0,0.47159911,0.52840089,0.0
4,35.5,34.5,0.48493921,0.51506079,0.0
4,35.5,35.0,0.49831014,0.50168986,0.0
4,35.5,35.5,0.51169608,0.48830392,0.0
4,35.5,36.0,0.52508111,0.47491889,0.0
4,35.5,36.5,0.5384493,0.4615507,0.0
4,35.5,37.0,0.55178477,0.44821523,0.0
4,35.5,37.5,0.56507174,0.43492826,0.0
4,35.5,38.0,0.5782946,0.4217054,0.0
4,35.5,38.5,0.59143797,0.40856203,0.0
4,35.5,39.0,0.60448674,0.39551326,0.0
4,35.5,39.5,0.61742614,0.38257386,0.0
4,35.5,40.0,0.63024181,0.36975819,0.0
4,35.5,40.5,0.6429198,0.3570802,0.0
4,35.5,41.0,0.65544667,0.34455333,0.0
4,35.5,41.5,0.6678095,0.3321905,0.0
4,35.5,42.0,0.67999596,0.32000404,0.0
4,35.5,42.5,0.69199431,0.30800569,0.0
4,35.5,43.0,0.70379347,0.29620653,0.0
4,35.5,43.5,0.71538301,0.28461699,0.0
4,35.5,44.0,0.72675322,0.27324678,0.0
4,35.5,44.5,0.73789511,0.26210489,0.0
4,35.5,45.0,0.7488004,0.2511996,0.0
4,35.5,45.5,0.75946158,0.24053842,0.0
4,36.0,26.0,0.25225175,0.72590123,0.02184702
4,36.0,26.5,0.26279315,0.71493085,0.022276
4,36.0,27.0,0.27357889,0.70373033,0.02269078
4,36.0,27.5,0.28460246,0.69230748,0.02309006
4,36.0,28.0,0.29585656,0.68067087,0.02347258
4,36.0,28.5,0.30733312,0.6688298,0.02383708
4,36.0,29.0,0.31902335,0.6567943,0.02418235
4,36.0,29.5,0.33091772,0.64457506,0.02450722
4,36.0,30.0,0.34300598,0.63218346,0.02481056
4,36.0,30.5,0.3552772,0.6196315,0.0250913
4,36.0,31.0,0.36771979,0.60693178,0.02534843
4,36.0,31.5,0.38032153,0.59409746,0.02558101
4,36.0,32.0,0.39306963,0.58114222,0.02578815
4,36.0,32.5,0.40595073,0.5680802,0.02596907
4,36.0,33.0,0.41895099,0.55492597,0.02612305
4,36.0,33.5,0.43205609,0.54169445,0.02624946
4,36.0,34.0,0.44525133,0.52840089,0.02634778
4,36.0,34.5,0.45852163,0.51506079,0.02641757
4,36.0,35.0,0.47185165,0.50168986,0.02645849
4,36.0,35.5,0.48522578,0.48830392,0.0264703
4,36.0,36.0,0.49862825,0.47491889,0.02645286
4,36.0,36.5,0.51204316,0.4615507,0.02640614
4,36.0,37.0,0.52545454,0.44821523,0.02633022
4,36.0,37.5,0.53884646,0.43492826,0.02622528
4,36.0,38.0,0.55220302,0.4217054,0.02609158
4,36.0,38.5,0.56550845,0.40856203,0.02592952
4,36.0,39.0,0.57874717,0.39551326,0.02573957
4,36.0,39.5,0.59190383,0.38257386,0.02552231
4,36.0,40.0,0.60496339,0.36975819,0.02527842
4,36.0,40.5,0.61791115,0.3570802,0.02500865
