Total_Bin,Market_Spread,True_Spread,Cover_probability,NoCover_probability,Push_probability
3,-54.5,-52.5,0.4619182,0.5380818,0.0
3,-54.5,-52.0,0.45341281,0.54658719,0.0
3,-54.5,-51.5,0.44492798,0.55507202,0.0
3,-54.5,-51.0,0.43646757,0.56353243,0.0
3,-54.5,-50.5,0.42803538,0.57196462,0.0
3,-54.5,-50.0,0.4196352,0.5803648,0.0
3,-54.5,-49.5,0.41127076,0.58872924,0.0
3,-54.5,-49.0,0.40294576,0.59705424,0.0
3,-54.5,-48.5,0.39466382,0.60533618,0.0
3,-54.5,-48.0,0.38642853,0.61357147,0.0
3,-54.5,-47.5,0.37824341,0.62175659,0.0
3,-54.5,-47.0,0.37011192,0.62988808,0.0
3,-54.5,-46.5,0.36203743,0.63796257,0.0
3,-54.5,-46.0,0.35402326,0.64597674,0.0
3,-54.5,-45.5,0.34607265,0.65392735,0.0
3,-54.5,-45.0,0.33818873,0.66181127,0.0
3,-54.5,-44.5,0.33037458,0.66962542,0.0
3,-54.0,-64.0,0.65432332,0.33024392,0.01543275
3,-54.0,-63.5,0.64640081,0.338032,0.01556719
3,-54.0,-63.0,0.63841368,0.34589071,0.01569561
3,-54.0,-62.5,0.63036507,0.35381707,0.01581785
3,-54.0,-62.0,0.62225823,0.36180801,0.01593376
3,-54.0,-61.5,0.61409646,0.36986037,0.01604317
3,-54.0,-61.0,0.60588316,0.3779709,0.01614593
3,-54.0,-60.5,0.59762178,0.3861363,0.01624192
3,-54.0,-60.0,0.58931584,0.39435317,0.01633099
3,-54.0,-59.5,0.58096891,0.40261806,0.01641303
3,-54.0,-59.0,0.57258465,0.41092743,0.01648792
3,-54.0,-58.5,0.56416674,0.4192777,0.01655556
3,-54.0,-58.0,0.5557189,0.42766524,0.01661586
3,-54.0,-57.5,0.54724493,0.43608634,0.01666872
3,-54.0,-57.0,0.53874863,0.44453728,0.01671409
3,-54.0,-56.5,0.53023386,0.45301426,0.01675189
3,-54.0,-56.0,0.52170447,0.46151346,0.01678206
3,-54.0,-55.5,0.51316438,0.47003105,0.01680458
3,-54.0,-55.0,0.50461747,0.47856314,0.01681939
3,-54.0,-54.5,0.49606769,0.48710583,0.01682649
3,-54.0,-54.0,0.48751895,0.49565521,0.01682585
3,-54.0,-53.5,0.47897517,0.50420735,0.01681748
3,-54.0,-53.0,0.47044029,0.51275833,0.01680139
3,-54.0,-52.5,0.4619182,0.52130421,0.01677759
3,-54.0,-52.0,0.45341281,0.52984107,0.01674612
3,-54.0,-51.5,0.44492798,0.53836499,0.01670703
3,-54.0,-51.0,0.43646757,0.54687208,0.01666035
3,-54.0,-50.5,0.42803538,0.55535846,0.01660616
3,-54.0,-50.0,0.4196352,0.56382028,0.01654452
3,-54.0,-49.5,0.41127076,0.57225372,0.01647552
3,-54.0,-49.0,0.40294576,0.58065499,0.01639926
3,-54.0,-48.5,0.39466382,0.58902036,0.01631582
3,-54.0,-48.0,0.38642853,0.59734613,0.01622534
3,-54.0,-47.5,0.37824341,0.60562867,0.01612792
3,-54.0,-47.0,0.37011192,0.61386439,0.01602369
3,-54.0,-46.5,0.36203743,0.62204977,0.0159128
3,-54.0,-46.0,0.35402326,0.63018134,0.01579539
3,-54.0,-45.5,0.34607265,0.63825573,0.01567162
3,-54.0,-45.0,0.33818873,0.64626962,0.01554165
3,-54.0,-44.5,0.33037458,0.65421977,0.01540565
3,-54.0,-44.0,0.32263316,0.66210305,0.01526379
3,-53.5,-63.5,0.661968,0.338032,0.0
3,-53.5,-63.0,0.65410929,0.34589071,0.0
3,-53.5,-62.5,0.64618293,0.35381707,0.0
3,-53.5,-62.0,0.63819199,0.36180801,0.0
3,-53.5,-61.5,0.63013963,0.36986037,0.0
3,-53.5,-61.0,0.6220291,0.3779709,0.0
3,-53.5,-60.5,0.6138637,0.3861363,0.0
3,-53.5,-60.0,0.60564683,0.39435317,0.0
3,-53.5,-59.5,0.59738194,0.40261806,0.0
3,-53.5,-59.0,0.58907257,0.41092743,0.0
3,-53.5,-58.5,0.5807223,0.4192777,0.0
3,-53.5,-58.0,0.57233476,0.42766524,0.0
3,-53.5,-57.5,0.56391366,0.43608634,0.0
3,-53.5,-57.0,0.55546272,0.44453728,0.0
3,-53.5,-56.5,0.54698574,0.45301426,0.0
3,-53.5,-56.0,0.53848654,0.46151346,0.0
3,-53.5,-55.5,0.52996895,0.47003105,0.0
3,-53.5,-55.0,0.52143686,0.47856314,0.0
3,-53.5,-54.5,0.51289417,0.48710583,0.0
3,-53.5,-54.0,0.50434479,0.49565521,0.0
3,-53.5,-53.5,0.49579265,0.50420735,0.0
3,-53.5,-53.0,0.48724167,0.51275833,0.0
3,-53.5,-52.5,0.47869579,0.52130421,0.0
3,-53.5,-52.0,0.47015893,0.52984107,0.0
3,-53.5,-51.5,0.46163501,0.53836499,0.0
3,-53.5,-51.0,0.45312792,0.54687208,0.0
3,-53.5,-50.5,0.44464154,0.55535846,0.0
3,-53.5,-50.0,0.43617972,0.56382028,0.0
3,-53.5,-49.5,0.42774628,0.57225372,0.0
3,-53.5,-49.0,0.41934501,0.58065499,0.0
3,-53.5,-48.5,0.41097964,0.58902036,0.0
3,-53.5,-48.0,0.40265387,0.59734613,0.0
3,-53.5,-47.5,0.39437133,0.60562867,0.0
3,-53.5,-47.0,0.38613561,0.61386439,0.0
3,-53.5,-46.5,0.37795023,0.62204977,0.0
3,-53.5,-46.0,0.36981866,0.63018134,0.0
3,-53.5,-45.5,0.36174427,0.63825573,0.0
3,-53.5,-45.0,0.35373038,0.64626962,0.0
3,-53.5,-44.5,0.34578023,0.65421977,0.0
3,-53.5,-44.0,0.33789695,0.66210305,0.0
3,-53.5,-43.5,0.33008363,0.66991637,0.0
3,-53.0,-63.0,0.65410929,0.33046354,0.01542717
3,-53.0,-62.5,0.64618293,0.33825563,0.01556145
3,-53.0,-62.0,0.63819199,0.3461183,0.01568971
3,-53.0,-61.5,0.63013963,0.35404858,0.01581179
3,-53.0,-61.0,0.6220291,0.36204337,0.01592753
3,-53.0,-60.5,0.6138637,0.37009953,0.01603677
3,-53.0,-60.0,0.60564683,0.37821381,0.01613936
3,-53.0,-59.5,0.59738194,0.38638288,0.01623517
3,-53.0,-59.0,0.58907257,0.39460336,0.01632407
3,-53.0,-58.5,0.5807223,0.40287178,0.01640593
3,-53.0,-58.0,0.57233476,0.41118461,0.01648063
3,-53.0,-57.5,0.56391366,0.41953826,0.01654809
3,-53.0,-57.0,0.55546272,0.42792908,0.0166082
3,-53.0,-56.5,0.54698574,0.43635338,0.01666088
3,-53.0,-56.0,0.53848654,0.44480741,0.01670605
3,-53.0,-55.5,0.52996895,0.45328739,0.01674366
3,-53.0,-55.0,0.52143686,0.4617895,0.01677364
3,-53.0,-54.5,0.51289417,0.47030987,0.01679596
3,-53.0,-54.0,0.50434479,0.47884463,0.01681058
3,-53.0,-53.5,0.49579265,0.48738987,0.01681748
3,-53.0,-53.0,0.48724167,0.49594168,0.01681665
3,-53.0,-52.5,0.47869579,0.50449612,0.01680808
3,-53.0,-52.0,0.47015893,0.51304927,0.0167918
3,-53.0,-51.5,0.46163501,0.52159718,0.01676781
3,-53.0,-51.0,0.45312792,0.53013593,0.01673615
3,-53.0,-50.5,0.44464154,0.5386616,0.01669687
3,-53.0,-50.0,0.43617972,0.54717028,0.01665
3,-53.0,-49.5,0.42774628,0.55565809,0.01659563
3,-53.0,-49.0,0.41934501,0.56412118,0.01653381
3,-53.0,-48.5,0.41097964,0.57255572,0.01646464
3,-53.0,-48.0,0.40265387,0.58095794,0.0163882
3,-53.0,-47.5,0.39437133,0.58932408,0.01630459
3,-53.0,-47.0,0.38613561,0.59765045,0.01621394
3,-53.0,-46.5,0.37795023,0.6059334,0.01611636
3,-53.0,-46.0,0.36981866,0.61416936,0.01601198
3,-53.0,-45.5,0.36174427,0.62235478,0.01590095
3,-53.0,-45.0,0.35373038,0.63048622,0.0157834
3,-53.0,-44.5,0.34578023,0.63856028,0.01565949
3,-53.0,-44.0,0.33789695,0.64657366,0.01552939
3,-53.0,-43.5,0.33008363,0.6545231,0.01539327
3,-53.0,-43.0,0.32234323,0.66240547,0.0152513
3,-52.5,-62.5,0.66174437,0.33825563,0.0
3,-52.5,-62.0,0.6538817,0.3461183,0.0
3,-52.5,-61.5,0.64595142,0.35404858,0.0
3,-52.5,-61.0,0.63795663,0.36204337,0.0
3,-52.5,-60.5,0.62990047,0.37009953,0.0
3,-52.5,-60.0,0.62178619,0.37821381,0.0
3,-52.5,-59.5,0.61361712,0.38638288,0.0
3,-52.5,-59.0,0.60539664,0.39460336,0.0
3,-52.5,-58.5,0.59712822,0.40287178,0.0
3,-52.5,-58.0,0.58881539,0.41118461,0.0
3,-52.5,-57.5,0.58046174,0.41953826,0.0
3,-52.5,-57.0,0.57207092,0.42792908,0.0
3,-52.5,-56.5,0.56364662,0.43635338,0.0
3,-52.5,-56.0,0.55519259,0.44480741,0.0
3,-52.5,-55.5,0.54671261,0.45328739,0.0
3,-52.5,-55.0,0.5382105,0.4617895,0.0
3,-52.5,-54.5,0.52969013,0.47030987,0.0
3,-52.5,-54.0,0.52115537,0.47884463,0.0
3,-52.5,-53.5,0.51261013,0.48738987,0.0
3,-52.5,-53.0,0.50405832,0.49594168,0.0
3,-52.5,-52.5,0.49550388,0.50449612,0.0
3,-52.5,-52.0,0.48695073,0.51304927,0.0
3,-52.5,-51.5,0.47840282,0.52159718,0.0
3,-52.5,-51.0,0.46986407,0.53013593,0.0
3,-52.5,-50.5,0.4613384,0.5386616,0.0
3,-52.5,-50.0,0.45282972,0.54717028,0.0
3,-52.5,-49.5,0.44434191,0.55565809,0.0
3,-52.5,-49.0,0.43587882,0.56412118,0.0
3,-52.5,-48.5,0.42744428,0.57255572,0.0
3,-52.5,-48.0,0.41904206,0.58095794,0.0
3,-52.5,-47.5,0.41067592,0.58932408,0.0
3,-52.5,-47.0,0.40234955,0.59765045,0.0
3,-52.5,-46.5,0.3940666,0.6059334,0.0
3,-52.5,-46.0,0.38583064,0.61416936,0.0
3,-52.5,-45.5,0.37764522,0.62235478,0.0
3,-52.5,-45.0,0.36951378,0.63048622,0.0
3,-52.5,-44.5,0.36143972,0.63856028,0.0
3,-52.5,-44.0,0.35342634,0.64657366,0.0
3,-52.5,-43.5,0.3454769,0.6545231,0.0
3,-52.5,-43.0,0.33759453,0.66240547,0.0
3,-52.5,-42.5,0.3297823,0.6702177,0.0
3,-52.0,-62.0,0.6538817,0.33068429,0.01543402
3,-52.0,-61.5,0.64595142,0.33848034,0.01556824
3,-52.0,-61.0,0.63795663,0.34634693,0.01569644
3,-52.0,-60.5,0.62990047,0.35428108,0.01581845
3,-52.0,-60.0,0.62178619,0.3622797,0.01593411
3,-52.0,-59.5,0.61361712,0.37033963,0.01604326
3,-52.0,-59.0,0.60539664,0.37845761,0.01614575
3,-52.0,-58.5,0.59712822,0.38663032,0.01624146
3,-52.0,-58.0,0.58881539,0.39485437,0.01633024
3,-52.0,-57.5,0.58046174,0.40312629,0.01641197
3,-52.0,-57.0,0.57207092,0.41144253,0.01648655
3,-52.0,-56.5,0.56364662,0.41979952,0.01655386
3,-52.0,-56.0,0.55519259,0.42819359,0.01661382
3,-52.0,-55.5,0.54671261,0.43662105,0.01666635
3,-52.0,-55.0,0.5382105,0.44507814,0.01671136
3,-52.0,-54.5,0.52969013,0.45356107,0.01674879
3,-52.0,-54.0,0.52115537,0.46206603,0.0167786
3,-52.0,-53.5,0.51261013,0.47058914,0.01680073
3,-52.0,-53.0,0.50405832,0.47912652,0.01681516
3,-52.0,-52.5,0.49550388,0.48767426,0.01682187
3,-52.0,-52.0,0.48695073,0.49622844,0.01682083
3,-52.0,-51.5,0.47840282,0.50478512,0.01681206
3,-52.0,-51.0,0.46986407,0.51334037,0.01679556
3,-52.0,-50.5,0.4613384,0.52189024,0.01677136
3,-52.0,-50.0,0.45282972,0.5304308,0.01673948
3,-52.0,-49.5,0.44434191,0.53895812,0.01669996
3,-52.0,-49.0,0.43587882,0.54746831,0.01665287
3,-52.0,-48.5,0.42744428,0.55595746,0.01659826
3,-52.0,-48.0,0.41904206,0.56442173,0.01653621
3,-52.0,-47.5,0.41067592,0.57285728,0.0164668
3,-52.0,-47.0,0.40234955,0.58126033,0.01639012
3,-52.0,-46.5,0.3940666,0.58962713,0.01630628
3,-52.0,-46.0,0.38583064,0.59795397,0.01621538
3,-52.0,-45.5,0.37764522,0.60623722,0.01611756
3,-52.0,-45.0,0.36951378,0.61447328,0.01601294
3,-52.0,-44.5,0.36143972,0.62265862,0.01590167
3,-52.0,-44.0,0.35342634,0.63078978,0.01578388
3,-52.0,-43.5,0.3454769,0.63886337,0.01565974
3,-52.0,-43.0,0.33759453,0.64687607,0.0155294
3,-52.0,-42.5,0.3297823,0.65482465,0.01539305
3,-52.0,-42.0,0.32204319,0.66270595,0.01525085
3,-51.5,-61.5,0.66151966,0.33848034,0.0
3,-51.5,-61.0,0.65365307,0.34634693,0.0
3,-51.5,-60.5,0.64571892,0.35428108,0.0
3,-51.5,-60.0,0.6377203,0.3622797,0.0
3,-51.5,-59.5,0.62966037,0.37033963,0.0
3,-51.5,-59.0,0.62154239,0.37845761,0.0
3,-51.5,-58.5,0.61336968,0.38663032,0.0
3,-51.5,-58.0,0.60514563,0.39485437,0.0
3,-51.5,-57.5,0.59687371,0.40312629,0.0
3,-51.5,-57.0,0.58855747,0.41144253,0.0
3,-51.5,-56.5,0.58020048,0.41979952,0.0
3,-51.5,-56.0,0.57180641,0.42819359,0.0
3,-51.5,-55.5,0.56337895,0.43662105,0.0
3,-51.5,-55.0,0.55492186,0.44507814,0.0
3,-51.5,-54.5,0.54643893,0.45356107,0.0
3,-51.5,-54.0,0.53793397,0.46206603,0.0
3,-51.5,-53.5,0.52941086,0.47058914,0.0
3,-51.5,-53.0,0.52087348,0.47912652,0.0
3,-51.5,-52.5,0.51232574,0.48767426,0.0
3,-51.5,-52.0,0.50377156,0.49622844,0.0
3,-51.5,-51.5,0.49521488,0.50478512,0.0
3,-51.5,-51.0,0.48665963,0.51334037,0.0
3,-51.5,-50.5,0.47810976,0.52189024,0.0
3,-51.5,-50.0,0.4695692,0.5304308,0.0
3,-51.5,-49.5,0.46104188,0.53895812,0.0
3,-51.5,-49.0,0.45253169,0.54746831,0.0
3,-51.5,-48.5,0.44404254,0.55595746,0.0
3,-51.5,-48.0,0.43557827,0.56442173,0.0
3,-51.5,-47.5,0.42714272,0.57285728,0.0
3,-51.5,-47.0,0.41873967,0.58126033,0.0
3,-51.5,-46.5,0.41037287,0.58962713,0.0
3,-51.5,-46.0,0.40204603,0.59795397,0.0
3,-51.5,-45.5,0.39376278,0.60623722,0.0
3,-51.5,-45.0,0.38552672,0.61447328,0.0
3,-51.5,-44.5,0.37734138,0.62265862,0.0
3,-51.5,-44.0,0.36921022,0.63078978,0.0
3,-51.5,-43.5,0.36113663,0.63886337,0.0
3,-51.5,-43.0,0.35312393,0.64687607,0.0
3,-51.5,-42.5,0.34517535,0.65482465,0.0
3,-51.5,-42.0,0.33729405,0.66270595,0.0
3,-51.5,-41.5,0.32948309,0.67051691,0.0
3,-51.0,-61.0,0.65365307,0.3307393,0.01560764
3,-51.0,-60.5,0.64571892,0.33853784,0.01574324
3,-51.0,-60.0,0.6377203,0.34640695,0.01587276
3,-51.0,-59.5,0.62966037,0.35434362,0.015996
3,-51.0,-59.0,0.62154239,0.36234479,0.01611282
3,-51.0,-58.5,0.61336968,0.37040727,0.01622305
3,-51.0,-58.0,0.60514563,0.37852782,0.01632655
3,-51.0,-57.5,0.59687371,0.38670312,0.01642317
3,-51.0,-57.0,0.58855747,0.39492975,0.01651278
3,-51.0,-56.5,0.58020048,0.40320425,0.01659526
3,-51.0,-56.0,0.57180641,0.41152309,0.0166705
3,-51.0,-55.5,0.56337895,0.41988265,0.0167384
3,-51.0,-55.0,0.55492186,0.42827929,0.01679885
3,-51.0,-54.5,0.54643893,0.4367093,0.01685177
3,-51.0,-54.0,0.53793397,0.44516893,0.0168971
3,-51.0,-53.5,0.52941086,0.45365438,0.01693475
3,-51.0,-53.0,0.52087348,0.46216182,0.0169647
3,-51.0,-52.5,0.51232574,0.47068738,0.01698687
3,-51.0,-52.0,0.50377156,0.47922718,0.01700126
3,-51.0,-51.5,0.49521488,0.48777729,0.01700783
3,-51.0,-51.0,0.48665963,0.4963338,0.01700657
3,-51.0,-50.5,0.47810976,0.50489275,0.01699749
3,-51.0,-50.0,0.4695692,0.51345021,0.01698059
3,-51.0,-49.5,0.46104188,0.52200223,0.01695589
3,-51.0,-49.0,0.45253169,0.53054487,0.01692344
3,-51.0,-48.5,0.44404254,0.5390742,0.01688326
3,-51.0,-48.0,0.43557827,0.54758631,0.01683542
3,-51.0,-47.5,0.42714272,0.5560773,0.01677998
3,-51.0,-47.0,0.41873967,0.56454331,0.01671702
3,-51.0,-46.5,0.41037287,0.57298052,0.01664661
3,-51.0,-46.0,0.40204603,0.58138512,0.01656886
3,-51.0,-45.5,0.39376278,0.58975336,0.01648386
3,-51.0,-45.0,0.38552672,0.59808154,0.01639174
3,-51.0,-44.5,0.37734138,0.606366,0.01629262
3,-51.0,-44.0,0.36921022,0.61460315,0.01618662
3,-51.0,-43.5,0.36113663,0.62278947,0.0160739
3,-51.0,-43.0,0.35312393,0.63092147,0.0159546
3,-51.0,-42.5,0.34517535,0.63899577,0.01582888
3,-51.0,-42.0,0.33729405,0.64700905,0.0156969
3,-51.0,-41.5,0.32948309,0.65495807,0.01555885
3,-51.0,-41.0,0.32174544,0.66283967,0.01541489
3,-50.5,-60.5,0.66146216,0.33853784,0.0
3,-50.5,-60.0,0.65359305,0.34640695,0.0
3,-50.5,-59.5,0.64565638,0.35434362,0.0
3,-50.5,-59.0,0.63765521,0.36234479,0.0
3,-50.5,-58.5,0.62959273,0.37040727,0.0
3,-50.5,-58.0,0.62147218,0.37852782,0.0
3,-50.5,-57.5,0.61329688,0.38670312,0.0
3,-50.5,-57.0,0.60507025,0.39492975,0.0
3,-50.5,-56.5,0.59679575,0.40320425,0.0
3,-50.5,-56.0,0.58847691,0.41152309,0.0
3,-50.5,-55.5,0.58011735,0.41988265,0.0
3,-50.5,-55.0,0.57172071,0.42827929,0.0
3,-50.5,-54.5,0.5632907,0.4367093,0.0
3,-50.5,-54.0,0.55483107,0.44516893,0.0
3,-50.5,-53.5,0.54634562,0.45365438,0.0
3,-50.5,-53.0,0.53783818,0.46216182,0.0
3,-50.5,-52.5,0.52931262,0.47068738,0.0
3,-50.5,-52.0,0.52077282,0.47922718,0.0
3,-50.5,-51.5,0.51222271,0.48777729,0.0
3,-50.5,-51.0,0.5036662,0.4963338,0.0
3,-50.5,-50.5,0.49510725,0.50489275,0.0
3,-50.5,-50.0,0.48654979,0.51345021,0.0
3,-50.5,-49.5,0.47799777,0.52200223,0.0
3,-50.5,-49.0,0.46945513,0.53054487,0.0
3,-50.5,-48.5,0.4609258,0.5390742,0.0
3,-50.5,-48.0,0.45241369,0.54758631,0.0
3,-50.5,-47.5,0.4439227,0.5560773,0.0
3,-50.5,-47.0,0.43545669,0.56454331,0.0
3,-50.5,-46.5,0.42701948,0.57298052,0.0
3,-50.5,-46.0,0.41861488,0.58138512,0.0
3,-50.5,-45.5,0.41024664,0.58975336,0.0
3,-50.5,-45.0,0.40191846,0.59808154,0.0
3,-50.5,-44.5,0.393634,0.606366,0.0
3,-50.5,-44.0,0.38539685,0.61460315,0.0
3,-50.5,-43.5,0.37721053,0.62278947,0.0
3,-50.5,-43.0,0.36907853,0.63092147,0.0
3,-50.5,-42.5,0.36100423,0.63899577,0.0
3,-50.5,-42.0,0.35299095,0.64700905,0.0
3,-50.5,-41.5,0.34504193,0.65495807,0.0
3,-50.5,-41.0,0.33716033,0.66283967,0.0
3,-50.5,-40.5,0.32934922,0.67065078,0.0
3,-50.0,-60.0,0.65359305,0.33099787,0.01540907
3,-50.0,-59.5,0.64565638,0.3388008,0.01554283
3,-50.0,-59.0,0.63765521,0.34667423,0.01567055
3,-50.0,-58.5,0.62959273,0.35461518,0.01579209
3,-50.0,-58.0,0.62147218,0.36262055,0.01590727
3,-50.0,-57.5,0.61329688,0.37068717,0.01601595
3,-50.0,-57.0,0.60507025,0.37881179,0.01611797
3,-50.0,-56.5,0.59679575,0.38699106,0.01621319
3,-50.0,-56.0,0.58847691,0.39522159,0.01630149
3,-50.0,-55.5,0.58011735,0.4034999,0.01638275
3,-50.0,-55.0,0.57172071,0.41182244,0.01645685
3,-50.0,-54.5,0.5632907,0.42018561,0.0165237
3,-50.0,-54.0,0.55483107,0.42858574,0.01658319
3,-50.0,-53.5,0.54634562,0.43701914,0.01663524
3,-50.0,-53.0,0.53783818,0.44548203,0.01667979
3,-50.0,-52.5,0.52931262,0.45397061,0.01671677
3,-50.0,-52.0,0.52077282,0.46248105,0.01674612
3,-50.0,-51.5,0.51222271,0.47100948,0.01676781
3,-50.0,-51.0,0.5036662,0.47955199,0.0167818
3,-50.0,-50.5,0.49510725,0.48810468,0.01678807
3,-50.0,-50.0,0.48654979,0.49666359,0.01678662
3,-50.0,-49.5,0.47799777,0.5052248,0.01677743
3,-50.0,-49.0,0.46945513,0.51378434,0.01676053
3,-50.0,-48.5,0.4609258,0.52233827,0.01673593
3,-50.0,-48.0,0.45241369,0.53088264,0.01670366
3,-50.0,-47.5,0.4439227,0.53941352,0.01666378
3,-50.0,-47.0,0.43545669,0.54792699,0.01661633
3,-50.0,-46.5,0.42701948,0.55641914,0.01656138
3,-50.0,-46.0,0.41861488,0.56488612,0.01649899
3,-50.0,-45.5,0.41024664,0.57332409,0.01642927
3,-50.0,-45.0,0.40191846,0.58172924,0.01635229
3,-50.0,-44.5,0.393634,0.59009783,0.01626817
3,-50.0,-44.0,0.38539685,0.59842614,0.01617702
3,-50.0,-43.5,0.37721053,0.60671051,0.01607895
3,-50.0,-43.0,0.36907853,0.61494736,0.01597411
3,-50.0,-42.5,0.36100423,0.62313314,0.01586263
3,-50.0,-42.0,0.35299095,0.63126438,0.01574466
3,-50.0,-41.5,0.34504193,0.6393377,0.01562036
3,-50.0,-41.0,0.33716033,0.64734977,0.01548989
3,-50.0,-40.5,0.32934922,0.65529735,0.01535343
3,-50.0,-40.0,0.32161157,0.66317729,0.01521115
3,-49.5,-59.5,0.6611992,0.3388008,0.0
3,-49.5,-59.0,0.65332577,0.34667423,0.0
3,-49.5,-58.5,0.64538482,0.35461518,0.0
3,-49.5,-58.0,0.63737945,0.36262055,0.0
3,-49.5,-57.5,0.62931283,0.37068717,0.0
3,-49.5,-57.0,0.62118821,0.37881179,0.0
3,-49.5,-56.5,0.61300894,0.38699106,0.0
3,-49.5,-56.0,0.60477841,0.39522159,0.0
3,-49.5,-55.5,0.5965001,0.4034999,0.0
3,-49.5,-55.0,0.58817756,0.41182244,0.0
3,-49.5,-54.5,0.57981439,0.42018561,0.0
3,-49.5,-54.0,0.57141426,0.42858574,0.0
3,-49.5,-53.5,0.56298086,0.43701914,0.0
3,-49.5,-53.0,0.55451797,0.44548203,0.0
3,-49.5,-52.5,0.54602939,0.45397061,0.0
3,-49.5,-52.0,0.53751895,0.46248105,0.0
3,-49.5,-51.5,0.52899052,0.47100948,0.0
3,-49.5,-51.0,0.52044801,0.47955199,0.0
3,-49.5,-50.5,0.51189532,0.48810468,0.0
3,-49.5,-50.0,0.50333641,0.49666359,0.0
3,-49.5,-49.5,0.4947752,0.5052248,0.0
3,-49.5,-49.0,0.48621566,0.51378434,0.0
3,-49.5,-48.5,0.47766173,0.52233827,0.0
3,-49.5,-48.0,0.46911736,0.53088264,0.0
3,-49.5,-47.5,0.46058648,0.53941352,0.0
3,-49.5,-47.0,0.45207301,0.54792699,0.0
3,-49.5,-46.5,0.44358086,0.55641914,0.0
3,-49.5,-46.0,0.43511388,0.56488612,0.0
3,-49.5,-45.5,0.42667591,0.57332409,0.0
3,-49.5,-45.0,0.41827076,0.58172924,0.0
3,-49.5,-44.5,0.40990217,0.59009783,0.0
3,-49.5,-44.0,0.40157386,0.59842614,0.0
3,-49.5,-43.5,0.39328949,0.60671051,0.0
3,-49.5,-43.0,0.38505264,0.61494736,0.0
3,-49.5,-42.5,0.37686686,0.62313314,0.0
3,-49.5,-42.0,0.36873562,0.63126438,0.0
3,-49.5,-41.5,0.3606623,0.6393377,0.0
3,-49.5,-41.0,0.35265023,0.64734977,0.0
3,-49.5,-40.5,0.34470265,0.65529735,0.0
3,-49.5,-40.0,0.33682271,0.66317729,0.0
3,-49.5,-39.5,0.32901349,0.67098651,0.0
3,-49.0,-59.0,0.65332577,0.33114834,0.0155259
3,-49.0,-58.5,0.64538482,0.33895466,0.01566052
3,-49.0,-58.0,0.63737945,0.34683148,0.01578907
3,-49.0,-57.5,0.62931283,0.35477579,0.01591138
3,-49.0,-57.0,0.62118821,0.36278451,0.01602728
3,-49.0,-56.5,0.61300894,0.37085445,0.01613661
3,-49.0,-56.0,0.60477841,0.37898236,0.01623923
3,-49.0,-55.5,0.5965001,0.38716489,0.01633501
3,-49.0,-55.0,0.58817756,0.39539864,0.0164238
3,-49.0,-54.5,0.57981439,0.40368012,0.01650548
3,-49.0,-54.0,0.57141426,0.41200579,0.01657996
3,-49.0,-53.5,0.56298086,0.42037203,0.01664711
3,-49.0,-53.0,0.55451797,0.42877517,0.01670685
3,-49.0,-52.5,0.54602939,0.43721151,0.0167591
3,-49.0,-52.0,0.53751895,0.44567727,0.01680378
3,-49.0,-51.5,0.52899052,0.45416865,0.01684082
3,-49.0,-51.0,0.52044801,0.46268181,0.01687019
3,-49.0,-50.5,0.51189532,0.47121286,0.01689182
3,-49.0,-50.0,0.50333641,0.4797579,0.0169057
3,-49.0,-49.5,0.4947752,0.48831301,0.01691179
3,-49.0,-49.0,0.48621566,0.49687424,0.0169101
3,-49.0,-48.5,0.47766173,0.50543766,0.01690062
3,-49.0,-48.0,0.46911736,0.51399929,0.01688336
3,-49.0,-47.5,0.46058648,0.52255518,0.01685835
3,-49.0,-47.0,0.45207301,0.53110138,0.01682561
3,-49.0,-46.5,0.44358086,0.53963395,0.0167852
3,-49.0,-46.0,0.43511388,0.54814896,0.01673716
3,-49.0,-45.5,0.42667591,0.55664252,0.01668157
3,-49.0,-45.0,0.41827076,0.56511075,0.01661849
3,-49.0,-44.5,0.40990217,0.57354981,0.01654802
3,-49.0,-44.0,0.40157386,0.58195589,0.01647025
3,-49.0,-43.5,0.39328949,0.59032524,0.01638528
3,-49.0,-43.0,0.38505264,0.59865413,0.01629322
3,-49.0,-42.5,0.37686686,0.60693892,0.01619421
3,-49.0,-42.0,0.36873562,0.615176,0.01608838
3,-49.0,-41.5,0.3606623,0.62336184,0.01597586
3,-49.0,-41.0,0.35265023,0.63149296,0.01585682
3,-49.0,-40.5,0.34470265,0.63956596,0.01573139
3,-49.0,-40.0,0.33682271,0.64757752,0.01559977
3,-49.0,-39.5,0.32901349,0.65552441,0.0154621
3,-49.0,-39.0,0.32127796,0.66340346,0.01531859
3,-48.5,-58.5,0.66104534,0.33895466,0.0
3,-48.5,-58.0,0.65316852,0.34683148,0.0
3,-48.5,-57.5,0.64522421,0.35477579,0.0
3,-48.5,-57.0,0.63721549,0.36278451,0.0
3,-48.5,-56.5,0.62914555,0.37085445,0.0
3,-48.5,-56.0,0.62101764,0.37898236,0.0
3,-48.5,-55.5,0.61283511,0.38716489,0.0
3,-48.5,-55.0,0.60460136,0.39539864,0.0
3,-48.5,-54.5,0.59631988,0.40368012,0.0
3,-48.5,-54.0,0.58799421,0.41200579,0.0
3,-48.5,-53.5,0.57962797,0.42037203,0.0
3,-48.5,-53.0,0.57122483,0.42877517,0.0
3,-48.5,-52.5,0.56278849,0.43721151,0.0
